"Id","Rest Id","Name","Screen Name","Can Dm","Description","Followers Count","Normal Followers Count","Friends Count","Favourites Count","Listed Count","Statuses Count","Location","Media Count","Profile Banner Url","Profile Url","Avatar Url","Is Blue Verified","Is Verified","Possibly Sensitive","Super Follow Eligible","Professional Type","Professional Category","Tipjar Settings","Created At","Scraped At"
"VXNlcjoxMjg5MTU4MjYzMjA0OTA5MDU2","1289158263204909056","𝚃𝚛𝚊𝚗𝚜𝚒𝚎𝚗𝚝𝙲𝚘𝚍𝚎","TransientCode","Yes","Quality Organic Pixels from the 6 Counties | Check out my KoFi store for free & premium pixelart stuff | App I use: Pixquare (30% OFF with code ""transient"")","25863","25863","1924","48337","360","18242","transientcodeart@gmail.com","1610","https://pbs.twimg.com/profile_banners/1289158263204909056/1742926947","https://x.com/TransientCode","https://pbs.twimg.com/profile_images/1705213389251760128/x-EdSpqm_normal.jpg","No","No","No","No","Creator","Id: 1017, Name: Artist","""is_enabled"": ""false""","2020-07-31T11:17:50.000Z","2025-12-30T13:20:34.105Z"
"VXNlcjoxMzI2MDQxNjAzMjI4NTk0MTc2","1326041603228594176","alma 🌼 VGEN REQUEST OPEN","nimasain","No","i simply enjoy pixels | DO NOT REUPLOAD or i'll haunt you | RTing a lot | No NFT or AI please","14075","14075","1439","62675","162","21863","ID","511","https://pbs.twimg.com/profile_banners/1326041603228594176/1718557284","https://x.com/nimasain","https://pbs.twimg.com/profile_images/1802385962410131456/dlUl6pcN_normal.png","No","No","No","No","","","","2020-11-10T05:59:32.000Z","2025-12-30T13:20:34.105Z"
"VXNlcjoxNzcyMDE0Nzg4ODk5NDgzNjQ5","1772014788899483649","MythicCat","MythicalVoids","Yes","Artist (Mainly pixel art right now) & Game Designer.
~✦ Peace And Love On The Planet Earth ✦~
VGen: https://t.co/ROMhAKCw1B","1185","1185","111","1340","5","296","","72","https://pbs.twimg.com/profile_banners/1772014788899483649/1711316735","https://x.com/MythicalVoids","https://pbs.twimg.com/profile_images/1943117963516620800/m1r9yWXZ_normal.jpg","Yes","No","No","No","Creator","Id: 1017, Name: Artist","","2024-03-24T21:37:48.000Z","2025-12-30T13:20:34.105Z"
"VXNlcjoyODUzMDU2ODA4","2853056808","Ian Lloyd Dela Cruz","blenderguppy","No","Digital artist and plug-in developer for the Blender 3d software.","36844","36844","145","4447","401","7182","Odiongan, Mimaropa","3838","https://pbs.twimg.com/profile_banners/2853056808/1716454266","https://x.com/blenderguppy","https://pbs.twimg.com/profile_images/788967338712313856/p8n23L4p_normal.jpg","Yes","No","No","No","Creator","Id: 1091, Name: 3D Artist (or) 3D Designer","","2014-10-12T11:41:48.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoyMTcwODQ5NzUy","2170849752","Gleb Alexandrov","gleb_alexandrov","No","3D artist, Blender YouTuber, tutorial maker at Creative Shrimp. Belarusian.◽❣️◽☕
https://t.co/Ncbts3Nin0
https://t.co/855p4gHi0E","43193","43193","3039","34002","552","23181","Belarus, Poland, World","2804","https://pbs.twimg.com/profile_banners/2170849752/1766496832","https://x.com/gleb_alexandrov","https://pbs.twimg.com/profile_images/926206072095993858/IS310rPZ_normal.jpg","Yes","No","No","No","","","","2013-11-02T20:00:33.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo3MTgwODA2Mzg2OTYzNTc4ODg=","718080638696357888","celestialmaze","cmzw_","Yes","🦜 sketch","93918","93918","226","20977","882","7778","","4093","https://pbs.twimg.com/profile_banners/718080638696357888/1764082366","https://x.com/cmzw_","https://pbs.twimg.com/profile_images/1993332027714945033/LzPNtTcN_normal.jpg","No","No","No","No","","","""is_enabled"": ""true""
""patreon_handle"": ""cmzw""","2016-04-07T14:19:00.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMjUzMzQzMzAy","1253343302","Jan van den Hemel","JanvandenHemel","Yes","I teach 3D art and animation with free software (Blender), sharing free tutorials on social media and selling an e-book and courses for deeper learning.","111910","111910","1140","8910","1287","6420","Ghent, Belgium","2094","https://pbs.twimg.com/profile_banners/1253343302/1699967018","https://x.com/JanvandenHemel","https://pbs.twimg.com/profile_images/1985389931741528064/DdtBsVNU_normal.jpg","No","No","No","No","Creator","Id: 144, Name: Education","","2013-03-09T03:55:55.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo5MTIwNjYwMzcwNDYxODE4ODk=","912066037046181889","Sanctus","Sanctus_Art","Yes","Procedural Artist - Creator of Sanctus Library addon for Blender 3D","36573","36573","140","25304","388","10785","France","2101","https://pbs.twimg.com/profile_banners/912066037046181889/1706725070","https://x.com/Sanctus_Art","https://pbs.twimg.com/profile_images/1544054536259649539/Vx6dRHWZ_normal.jpg","No","No","No","No","Creator","Id: 1017, Name: Artist","""is_enabled"": ""true""
""ethereum_handle"": """"
""patreon_handle"": ""sanctusart""","2017-09-24T21:27:43.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo3NDU2MjkwNjc4NzQwMTcyODA=","745629067874017280","Blender 🔶","Blender","No","Official account of the Free and Open Source 3D creation suite.

Blender is free to use for any purpose, forever. 🧡 #b3d","367778","367778","4","382","2328","1142","Worldwide","314","https://pbs.twimg.com/profile_banners/745629067874017280/1742468452","https://x.com/Blender","https://pbs.twimg.com/profile_images/1036953347943743488/1dbRCWDq_normal.jpg","Yes","No","No","No","Business","Id: 986, Name: Software Application","","2016-06-22T14:46:37.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo4Nzk5MDExOTU1NzczNDQwMDA=","879901195577344000","Kushiro","kushirosea","Yes","Author of Grid Modeler (blender addon)
https://t.co/8XKOESS1Uv
Software development for CG
https://t.co/iJVMg7F7si
#gridmodeler #b3d","21694","21694","1261","22936","323","7387","","1450","https://pbs.twimg.com/profile_banners/879901195577344000/1629684307","https://x.com/kushirosea","https://pbs.twimg.com/profile_images/1297713265116459008/sB5p675M_normal.jpg","Yes","No","No","No","","","","2017-06-28T03:16:07.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoyODAwNzUzMTMz","2800753133","Late as usual 🏳️‍⚧️","lateasusual_","Yes","She/Her/Dev/VFX/Tech Artist, DillonGoo Studios.
Linux, Blender, Python etc.
Email: info(@)https://t.co/l75gr8oNjH","63635","63635","1251","22642","565","6078","Somewhere in scotland","1742","https://pbs.twimg.com/profile_banners/2800753133/1625189888","https://x.com/lateasusual_","https://pbs.twimg.com/profile_images/1580235432691900416/IEm7kaq8_normal.jpg","No","No","No","No","","","""is_enabled"": ""false""","2014-10-02T20:25:40.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMjQ4Mjk2OTI2MDAyNTMyMzU0","1248296926002532354","Cartesian Caramel","Cartesian_C","Yes","3D Artist :)
Worked on Sonic 3

Instagram: cartesian_caramel
Gumroad Projects: https://t.co/hLB1CVo8m7","85039","85039","43","915","737","2542","Connecticut, USA","1432","https://pbs.twimg.com/profile_banners/1248296926002532354/1697032042","https://x.com/Cartesian_C","https://pbs.twimg.com/profile_images/1649439989002911744/rJXVdQDD_normal.jpg","No","No","No","No","","","","2020-04-09T17:10:55.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo5MTM4NDI3NzMyNTM0MjcyMDA=","913842773253427200","Rui Huang","RuiHuang_art","Yes","Scifi Artist丨Nothing is Final ｜Inquire📫：stellaxis.info@gmail.com","154720","154720","123","26124","1091","4285","Earth","130","https://pbs.twimg.com/profile_banners/913842773253427200/1670502172","https://x.com/RuiHuang_art","https://pbs.twimg.com/profile_images/1738992267858452480/hpZ-s7F7_normal.jpg","Yes","No","No","Yes","Creator","","""is_enabled"": ""true""
""ethereum_handle"": ""0xdC7617d4224FcD303d1c9C1504dCdCa67CF06bE2""","2017-09-29T19:07:50.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMDU1NTM0MTY=","105553416","Riley Brown (rileyb3d)","rileyb3d","Yes","How I make stuff: https://t.co/sFoWrRtDmR
My asset library: https://t.co/EvzYg7qqrk","15634","15634","557","7432","170","6365","The Mountains","1894","https://pbs.twimg.com/profile_banners/105553416/1763914205","https://x.com/rileyb3d","https://pbs.twimg.com/profile_images/1993909210950893568/I6knQxPa_normal.jpg","Yes","No","No","No","","","","2010-01-16T18:17:46.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoyMDAyMTI2NDMzOTg5MzI4ODk2","2002126433989328896","E-moL🦭 | Game Creator","moving_copyleft","Yes","Game Creator | Designer | 🎮 Specular Jiangshi launching Jan 1, 2026 on Steam 🚀✨","174","174","981","11","0","9","","2","https://pbs.twimg.com/profile_banners/2002126433989328896/1766179760","https://x.com/moving_copyleft","https://pbs.twimg.com/profile_images/2002725778279301122/RVnrKHYo_normal.jpg","No","No","No","No","","","","2025-12-19T21:19:01.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo1Mjc5NjIwODI=","527962082","akatz","akatz_ai","No","AI Art appreciator, software developer and Claude abuser.
Building ComfyGit.","1091","1091","236","2336","20","181","","50","https://pbs.twimg.com/profile_banners/527962082/1722317980","https://x.com/akatz_ai","https://pbs.twimg.com/profile_images/1798255193488084992/QWGWSPbb_normal.jpg","Yes","No","No","No","","","","2012-03-18T00:05:40.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoyMDAxNTAzMTYwMzg5NzY3MTY4","2001503160389767168","Amy","_onebytecafe_","Yes","ENG/ESP/日本語  👍🏻 
Latina pixel artist 🇭🇳
Main: @one_byte_cafe","902","902","117","884","5","348","Texas","11","https://pbs.twimg.com/profile_banners/2001503160389767168/1766100871","https://x.com/_onebytecafe_","https://pbs.twimg.com/profile_images/2001503615949647872/RNbBu5JT_normal.jpg","No","No","No","No","","","","2025-12-18T04:02:02.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMjcxODkwNjk2OTg3OTc5Nzc3","1271890696987979777","SaikingS - Verho Developer","KettuGames","Yes","I'm SaikingS, a game developer from Poland working on Dungeon Crawler, inspired by King's Field, Verho - Curse of Faces, and some smaller projects.","376","376","26","614","6","494","Polska","276","https://pbs.twimg.com/profile_banners/1271890696987979777/1735993187","https://x.com/KettuGames","https://pbs.twimg.com/profile_images/1875517081707298816/VeYPGdHB_normal.jpg","No","No","No","No","","","","2020-06-13T19:42:34.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMjcyNzc1MTY2ODg0NDQ2MjA5","1272775166884446209","Jettelly Inc.","jettelly","Yes","Shaders, Technical Art & Game-Dev Learning. News, Courses & Books ✨","6644","6644","87","2469","73","2326","Canada","941","https://pbs.twimg.com/profile_banners/1272775166884446209/1765279077","https://x.com/jettelly","https://pbs.twimg.com/profile_images/1279264778884612102/WELOt9OA_normal.jpg","No","No","No","No","","","","2020-06-16T06:17:38.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxNjE3MjYzNDkyNzEyNjE1OTQx","1617263492712615941","Merifif | よぞら🦋","merifif","Yes","She/they |INFJ| ✦ Art addicted elf ✦ | nature's child 💜🍃 | IbisPaint X 🎨 | ଘ (੭ˊ ꒳ ˋ) ੭✧ |COMMISSIONS OPEN!/NSFW allowed|https://t.co/dWQMDUk6H3","6310","6310","793","19442","7","4625","Greece","1000","https://pbs.twimg.com/profile_banners/1617263492712615941/1766680173","https://x.com/merifif","https://pbs.twimg.com/profile_images/1995671580895072256/7hv5wX32_normal.jpg","No","No","No","No","","","""is_enabled"": ""false""","2023-01-22T20:50:58.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMDY4NTk3NjMxOTAxOTQxNzY1","1068597631901941765","Bear Belly Games *Dungeons and Ducklings Dev","BearBellyGames","No","Indie game dev. Currently developing Dungeons and Ducklings.
Wishlist on Steam: https://t.co/G4E1vxr5Hu
I make Beary Good Games!","78","78","77","254","1","663","Minneapolis Minnesota","527","https://pbs.twimg.com/profile_banners/1068597631901941765/1706663845","https://x.com/BearBellyGames","https://pbs.twimg.com/profile_images/1752501062622212096/QR_1QuwG_normal.jpg","No","No","No","No","","","","2018-11-30T20:08:23.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo3NjM3ODk1NTQ=","763789554","Mima 🎪","PixelMima","Yes","Lead pixel artist on #GraveSeasons | Pixel artist @forlornmemories | Contact: mima.pixel@gmail.com","68196","68196","543","16379","751","6500","","12","https://pbs.twimg.com/profile_banners/763789554/1630238549","https://x.com/PixelMima","https://pbs.twimg.com/profile_images/1914715261808050188/u6dogjCo_normal.jpg","No","No","No","No","","","","2012-08-17T14:13:55.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjozMjc4NDYwMDEz","3278460013","finch","illufinch","No","local eccentric hermit/commissions open
email illufinchart@gmail.com/
https://t.co/yVPLMtvYUS","68916","68916","580","33136","811","9481","","1457","https://pbs.twimg.com/profile_banners/3278460013/1683100957","https://x.com/illufinch","https://pbs.twimg.com/profile_images/1172358379978682368/rslT4zwe_normal.jpg","No","No","No","No","","","","2015-07-13T10:54:24.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo4NzExODkxMjUwMDg3NzMxMjI=","871189125008773122","Mr. Makham","MakhamDev","Yes","Make Pixel Composer

Available on itch: https://t.co/qp0q5z1T5b
Steam : https://t.co/FKbCb7Tgum","9443","9443","193","22344","83","1768","Thailand","885","https://pbs.twimg.com/profile_banners/871189125008773122/1672199986","https://x.com/MakhamDev","https://pbs.twimg.com/profile_images/1615532413307998208/aaOy2X2Z_normal.jpg","No","No","No","No","","","","2017-06-04T02:17:28.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxOTQ0NzkzNDI2NDc1NzUzNDcy","1944793426475753472","Felicia","felicia_drawss","Yes","drawing feelings  ♡(｡• ᴗ •｡)♡
sunsets, playlists & pretty little things 🌸
#commissions open now :p","1659","1659","857","2848","3","2916","Kiss Me Mootie","62","https://pbs.twimg.com/profile_banners/1944793426475753472/1762958955","https://x.com/felicia_drawss","https://pbs.twimg.com/profile_images/1988620096730705920/qlKTp6Qa_normal.jpg","No","No","No","No","Creator","Id: 1017, Name: Artist","","2025-07-14T16:17:51.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxOTYwMjg4MTE3OTA4MjM4MzM2","1960288117908238336","The Vow: Vampire's Curse| Wishlist on Steam","MimyrGames","No","Working on a Medieval tactical combat Deckbuilder. Wishlist on 👉 https://t.co/Pd2qB9wnE2","906","906","208","443","5","234","","95","https://pbs.twimg.com/profile_banners/1960288117908238336/1756229471","https://x.com/MimyrGames","https://pbs.twimg.com/profile_images/1963256365775822848/e9Z-WszX_normal.jpg","No","No","No","No","Business","Id: 1037, Name: Game Developer","","2025-08-26T10:28:48.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxODQ3NTM2MTg4ODk2MjQ3ODA4","1847536188896247808","coolerputt","coolerputt","Yes","I am a software developer proficient with python, C++ , I am a game dev and creator of NuekJS and Currently building Mecha Royale","325","325","325","10991","1","2525","Akure, Nigeria","279","https://pbs.twimg.com/profile_banners/1847536188896247808/1729369855","https://x.com/coolerputt","https://pbs.twimg.com/profile_images/2005775248977809409/6fKKrgDz_normal.jpg","No","No","No","No","","","","2024-10-19T07:12:38.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMzcwMjk1MTA2MDc1NTA4NzM4","1370295106075508738","Nikos Paschalis ☕ 💻","NikosPaschalis2","Yes","Bachelor in CS. Passionate about web development technologies 💻 crypto 🚀 enthusiast and gamer 🎮. Currently learning Threejs.","83","83","432","6498","1","561","Greece","20","https://pbs.twimg.com/profile_banners/1370295106075508738/1628533662","https://x.com/NikosPaschalis2","https://pbs.twimg.com/profile_images/1399667728722673669/GEwDMsD2_normal.jpg","No","No","No","No","Creator","Id: 713, Name: Science & Technology","","2021-03-12T08:46:35.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMDgxODg0MTIyODgzMDg0Mjg5","1081884122883084289","NesBleuBleu","nesbleubleu","Yes","Video game programmer. Developer of FamiStudio.","1636","1636","49","773","20","390","Singapore","84","https://pbs.twimg.com/profile_banners/1081884122883084289/1588502606","https://x.com/nesbleubleu","https://pbs.twimg.com/profile_images/1082065644126756865/bSpht0mB_normal.jpg","No","No","No","No","","","","2019-01-06T12:04:10.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxNzAxMzIwODc=","170132087","kampe","nickkampe","Yes","dad & buidler - am valuable, my bio tells you so","1825","1825","3291","10872","25","5011","STL","134","https://pbs.twimg.com/profile_banners/170132087/1535444679","https://x.com/nickkampe","https://pbs.twimg.com/profile_images/1274305933296967680/EhZQ6WwH_normal.jpg","No","No","No","No","","","","2010-07-24T01:02:20.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMzI0MjIyMDY0","1324222064","Anders Gullmarsvik","pxlitch","No","Game artist, indiedev & father of 2 small humans. Currently hard at work on @kyoragame and THIS and THAT

Games & assets: https://t.co/YqjEv9G2YC","24689","24689","619","8288","409","2118","Göteborg, Sverige","289","https://pbs.twimg.com/profile_banners/1324222064/1619040668","https://x.com/pxlitch","https://pbs.twimg.com/profile_images/1383465584801714179/6vouQ5gI_normal.png","No","No","No","No","","","","2013-04-03T09:31:25.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxNDY0MTI1Mw==","14641253","Hannes Rahm","kebabskal","No","Swedish indiedev. Made Hell is Other Demons, Lone Ruin and Wild Growth. WG is Out now! Get it on Steam https://t.co/MZEfMYscIi","15080","15080","1049","2384","242","3610","Sweden","550","https://pbs.twimg.com/profile_banners/14641253/1643013908","https://x.com/kebabskal","https://pbs.twimg.com/profile_images/918341675587485696/8sihsxjK_normal.jpg","No","No","No","No","","","","2008-05-03T20:29:23.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo2OTU2Mzg5MQ==","69563891","Johan Vinet","johanvinet","No","Game Dev, founder @CanariGames
🏝 CASTAWAY || https://t.co/HrZsy0hpbh
🌙LUNARK || https://t.co/pKBJgyDd8R
🦋https://t.co/3S0kVbZCgI","43675","43675","787","44458","806","24266","Montréal, CA","2913","https://pbs.twimg.com/profile_banners/69563891/1712334282","https://x.com/johanvinet","https://pbs.twimg.com/profile_images/378800000010855065/8551b3a70f4765d2e525e06b6a7be1eb_normal.gif","No","No","No","No","Creator","Id: 1037, Name: Game Developer","","2009-08-28T11:19:48.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoyNTE1ODQ3MDU5","2515847059","Thomas Feichtmeir","cyangmou","No","Cyangmou, #pixelart consultant & artist.
Art Director for tinyBuild, worked on 25+ games: Dome Keeper, Songs of Conquest, Blasphemous,
thomas.feichtmeir@gmx.at","84970","84970","736","22420","1113","15571","Vienna, Austria","2093","https://pbs.twimg.com/profile_banners/2515847059/1644995884","https://x.com/cyangmou","https://pbs.twimg.com/profile_images/1386328539461529604/yQPCt8vi_normal.png","No","No","No","No","","","","2014-05-22T16:36:55.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxODQ1MDc1Nw==","18450757","@danieldiggle.bsky.social","DanielDiggle","Yes","Pixel Art. Designer. Illustrator. Animator. 🙌 Co-Founder: @broxcorpgames 🎮 @skiesofchaos OUT NOW! 👋 bSKY: https://t.co/bVcxhmLSlL","14461","14461","389","12373","234","67","Tottenham, London","114","https://pbs.twimg.com/profile_banners/18450757/1720800308","https://x.com/DanielDiggle","https://pbs.twimg.com/profile_images/1629098878518669319/ytWLC842_normal.jpg","No","No","No","No","Creator","Id: 1017, Name: Artist","","2008-12-29T14:56:41.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoyODI4NTgwNDU0","2828580454","Delicious","zjdelicious","Yes","Profits for charity","49181","49181","320","10412","432","7561","Vancouver, British Columbia","908","https://pbs.twimg.com/profile_banners/2828580454/1433276202","https://x.com/zjdelicious","https://pbs.twimg.com/profile_images/1427797953213784065/GBjoKyuy_normal.jpg","No","No","No","No","Creator","","","2014-10-13T22:56:28.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxNDAxNTkxMzc5ODg5OTg3NTg2","1401591379889987586","Moonstone Island - Physical Edition AVAILABLE NOW!","Moonstone_game","No","A creature-collecting lifesim from Studio Supersoft & @rawfury | https://t.co/pHZhhDtYW5 | https://t.co/WoJKq2Tb2j","59052","59052","985","26169","314","7800","Steam, GOG, and Switch","934","https://pbs.twimg.com/profile_banners/1401591379889987586/1714671579","https://x.com/Moonstone_game","https://pbs.twimg.com/profile_images/1786086457657978880/a_92mZuO_normal.jpg","Yes","No","No","No","Business","Id: 1037, Name: Game Developer","","2021-06-06T17:28:23.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo3Njc3NTU5MTc4OTA4NDI2MjQ=","767755917890842624","Oskar Stålberg","OskSta","No","Gamedev. Made @BadNorthGame and Townscaper. Both available on most platforms. Go buy em!","109662","109662","1417","82758","1102","15144","Malmo, Sweden","534","https://pbs.twimg.com/profile_banners/767755917890842624/1532114530","https://x.com/OskSta","https://pbs.twimg.com/profile_images/767772432891510784/hDb4djkU_normal.jpg","No","No","No","No","","","","2016-08-22T16:10:49.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxNDEyMTkzMDg2","1412193086","Nauris","Namatnieks","Yes","Pixel Artist | Indie Dev | 
Email: aamatniekss@gmail.com | 
My steam: https://t.co/aq2uG4o0w8","69214","69214","680","44368","927","18786","Latvia","1347","https://pbs.twimg.com/profile_banners/1412193086/1725968945","https://x.com/Namatnieks","https://pbs.twimg.com/profile_images/1992947755333890049/PdTNI1Sd_normal.jpg","No","No","No","No","Creator","Id: 1017, Name: Artist","","2013-05-08T07:15:13.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo3ODQ2NjEyMzM4OTUxMDg2MTI=","784661233895108612","Franek","Franrekk","Yes","Making pixelart n shit

Wallpapers - https://t.co/cHd7nYRngr

My game Arco - https://t.co/DFgSqS7yAD","94501","94501","491","19861","914","8638","","2514","https://pbs.twimg.com/profile_banners/784661233895108612/1695561235","https://x.com/Franrekk","https://pbs.twimg.com/profile_images/1349837397220057093/eNEyS8i1_normal.jpg","Yes","No","No","No","","","","2016-10-08T07:46:31.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoyNzYyMTgwNzg0","2762180784","Jon Keller (Hire me for pixel art work!)","jonkellerdev","Yes","Freelance pixel artist, animator and gamedev. Working on Arclands, a deceptively cute RPG inspired city builder.","10569","10569","1664","1486","161","1665","Hamburg, Deutschland","317","https://pbs.twimg.com/profile_banners/2762180784/1693558187","https://x.com/jonkellerdev","https://pbs.twimg.com/profile_images/1697545913563054081/wvp2vifh_normal.jpg","No","No","No","No","","","","2014-08-24T12:01:54.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo0MDQzNjI0NTI=","404362452","LUKΛ - Looking for contract work","RunWTheWolves","Yes","Pixel Artist & GameDev. 
Worked on @BALLxPIT - Out Now!
Made #EverCrawl - Out Now on iOS & Android! - https://t.co/yZpy1LYuXY","5681","5681","646","5337","160","2647","Malta","1143","https://pbs.twimg.com/profile_banners/404362452/1597167586","https://x.com/RunWTheWolves","https://pbs.twimg.com/profile_images/1546563355208519680/Dr5aArVh_normal.png","No","No","No","No","","","","2011-11-03T20:28:31.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxNzgzMjg0NzIzMDg0NTYyNDMy","1783284723084562432","nupsu","nupsume","Yes","3d artist wannabe #b3d | she/her","25531","25531","489","16245","144","1960","🇪🇪","193","https://pbs.twimg.com/profile_banners/1783284723084562432/1749551302","https://x.com/nupsume","https://pbs.twimg.com/profile_images/1871509477876174848/GydrEWlq_normal.jpg","No","No","No","No","","","","2024-04-25T00:00:11.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMTc4MjcyNjMxNDk5NDI3ODQx","1178272631499427841","Mirru 💎","mirrutatep","Yes","Professional Pixel Artist","55909","55909","424","45740","547","30702","Support me on ko-fi ➡️","1925","https://pbs.twimg.com/profile_banners/1178272631499427841/1641248790","https://x.com/mirrutatep","https://pbs.twimg.com/profile_images/1811133706767097856/bfy3uWaC_normal.png","No","No","No","No","","","","2019-09-29T11:37:49.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo5NjY1MDY4NA==","96650684","Juan F","Juan_F_P","No","3D generalist","235","235","2445","37851","0","6875","Canarias - Madrid","90","https://pbs.twimg.com/profile_banners/96650684/1350488224","https://x.com/Juan_F_P","https://pbs.twimg.com/profile_images/1212109395007614978/DI6dN1Qa_normal.jpg","No","No","No","No","","","","2009-12-13T23:46:21.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo0ODQwMzIwNzcy","4840320772","Anya Jo Elvidge","Anya_The_Artist","Yes","Freelance Enviro Artist. Van lifer.
Artist @OdysseyStudio, @mediamolecule
Epic ◾ Supercell ◾ Rare ◾ Gameloft
Consulting & Teaching Enviro Art","31056","31056","668","5128","413","2876","UK","544","https://pbs.twimg.com/profile_banners/4840320772/1760100223","https://x.com/Anya_The_Artist","https://pbs.twimg.com/profile_images/1574358485034213376/IeIbf2n7_normal.jpg","No","No","No","No","","","","2016-01-24T00:04:53.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjo1MDUzMzIwMDI=","505332002","Simon S. Andersen","snakepixel","Yes","Pixel artist | illustrator | Creator of Owlboy,Savant Ascent,Vikings on Trampolines | CO-CEO of: https://t.co/FYev5kSsJG

Other sites: https://t.co/Yl4UGSKVld","71871","71871","79","7352","827","14071","Norway","2262","https://pbs.twimg.com/profile_banners/505332002/1418399376","https://x.com/snakepixel","https://pbs.twimg.com/profile_images/1852749574856986624/JtPNrshs_normal.png","No","No","No","No","","","","2012-02-27T02:56:45.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoyMjc1OTI4OTk1","2275928995","Deakcor","deakcor","Yes","Game and app developer FR. Currently working on #PixelOver https://t.co/tZL9tlyRKi

 #indiedev #gamedev","3168","3168","650","3511","53","1496","France","258","https://pbs.twimg.com/profile_banners/2275928995/1595720369","https://x.com/deakcor","https://pbs.twimg.com/profile_images/907223023547293696/dova7vK2_normal.jpg","No","No","No","No","","","","2014-01-04T10:32:46.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxNzg4NjU4NjczOTIyNzcyOTky","1788658673922772992","Boooooom","Booooooomstick","No","Pixelartist
Tilesets for RPGMAKER🏰
ESP/ENG
🔴Itchio: https://t.co/xBCGmkjyjw
🔴Patreon: https://t.co/Sc1qFZVbzE","2582","2582","1268","27087","28","8498","","726","https://pbs.twimg.com/profile_banners/1788658673922772992/1766264214","https://x.com/Booooooomstick","https://pbs.twimg.com/profile_images/1978235647186948096/U5EqRdaZ_normal.jpg","No","No","No","No","","","","2024-05-09T19:54:31.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMTYxNzI0MDQ4NDQwNzkxMDQy","1161724048440791042","Pixel Frog","PixelFrogStudio","No","Pixel Artist creating Game Assets for developers :)","8714","8714","812","7028","98","1032","Florida's swamp 🐸","293","https://pbs.twimg.com/profile_banners/1161724048440791042/1642792789","https://x.com/PixelFrogStudio","https://pbs.twimg.com/profile_images/1593716748947185664/YnT8npcm_normal.jpg","Yes","No","No","No","Creator","Id: 1017, Name: Artist","","2019-08-14T19:39:31.000Z","2025-12-30T13:20:43.806Z"
"VXNlcjoxMDcwNTk1Nzk3OTYyNjMzMjE2","1070595797962633216","Detective Fantasia EXCALIMURDER","DetFantasia","Yes","👁‍🗨 Colorful fantasy detective games by @TeoChhim
👁‍🗨 Wishlist: https://t.co/YRNzomVPSW
👁‍🗨 More links: https://t.co/rXPP48Ppy3","16250","16250","116","3718","178","935","","461","https://pbs.twimg.com/profile_banners/1070595797962633216/1725443016","https://x.com/DetFantasia","https://pbs.twimg.com/profile_images/1428666081678348290/rqUOXmcF_normal.jpg","No","No","No","No","","","","2018-12-06T08:28:23.000Z","2025-12-30T13:20:43.806Z"
